compound_id|flavor_id|flavor_name
10439|44|sweet
10442|44|sweet
10442|98|nutty
10443|18|fatty
10443|98|nutty
10450|45|vanilla
10451|45|vanilla
10451|103|minty
10454|1|celery
10454|135|camphor
10454|187|menthol
10495|94|plastic
10495|96|almond
10495|111|seedy
10495|123|bitter
10495|313|benzaldehyde
10502|26|hawthorne
10502|42|honey
10502|44|sweet
10502|102|tobacco
10502|525|hawthorn
10502|531|herbal
10502|675|phenolic
10503|96|almond
10503|289|anisic
10503|675|phenolic
10503|684|powdery
10504|13|butter
10504|39|caramel
10504|44|sweet
10504|45|vanilla
10504|119|balsamic
10504|123|bitter
10504|256|acacia
10504|289|anisic
10504|525|hawthorn
10504|684|powdery
10505|37|balsam
10505|44|sweet
10505|525|hawthorn
10505|610|mild
10505|614|mimosa
10506|37|balsam
10506|44|sweet
10506|54|woody
10506|96|almond
10506|98|nutty
10508|21|spicy
10508|44|sweet
10508|57|meaty
10508|95|sulfurous
10508|675|phenolic
10508|684|powdery
10508|750|sausage
10508|775|smoked
10510|98|nutty
10510|675|phenolic
10511|643|odorless
10512|610|mild
10512|675|phenolic
10513|44|sweet
10513|54|woody
10513|108|smoky
10513|131|burnt
10513|525|hawthorn
10514|675|phenolic
10514|833|very faint
10523|123|bitter
10529|9|clove
10529|21|spicy
10529|44|sweet
10529|45|vanilla
10529|54|woody
10529|112|animal
10529|504|ginger
10529|675|phenolic
10530|15|creamy
10530|37|balsam
10530|44|sweet
10530|45|vanilla
10530|684|powdery
10531|33|floral
10531|44|sweet
10531|528|heavy
10531|531|herbal
10542|44|sweet
10542|115|almond shell
10542|139|chemical
10542|600|medical
10542|675|phenolic
10545|96|almond
10545|123|bitter
10545|675|phenolic
10547|27|hyacinth
10547|33|floral
10547|81|fruity
10547|322|blackcurrant
10547|358|cananga
10547|531|herbal
10551|20|coumarin
10551|26|hawthorne
10551|44|sweet
10551|74|cherry
10551|124|bitter almond
10551|261|acetophenone
10551|525|hawthorn
10551|614|mimosa
10553|10|fennel
10553|21|spicy
10553|33|floral
10553|36|anise
10553|60|wintergreen
10553|190|mint
10553|848|waxy
10554|21|spicy
10554|33|floral
10554|41|cinnamon
10554|44|sweet
10554|45|vanilla
10554|74|cherry
10555|35|violet
10555|44|sweet
10555|45|vanilla
10555|75|coconut
10555|123|bitter
10555|160|flower
10555|529|heliotrope
10555|684|powdery
10556|123|bitter
10557|33|floral
10557|44|sweet
10557|79|jam
10557|89|strawberry
10557|123|bitter
10557|525|hawthorn
10557|605|metallic
10558|27|hyacinth
10558|33|floral
10558|59|green
10558|66|mushroom
10558|68|earthy
10558|123|bitter
10558|484|foliage
10558|731|rosy
10559|643|odorless
10560|19|sour
10560|33|floral
10560|42|honey
10560|44|sweet
10560|160|flower
10560|401|civet
10560|533|honeysuckle
10560|848|waxy
10561|33|floral
10561|42|honey
10561|44|sweet
10561|96|almond
10561|229|spice
10561|848|waxy
10562|33|floral
10562|34|rose
10562|36|anise
10562|37|balsam
10562|40|chocolate
10562|42|honey
10562|44|sweet
10562|48|melon
10562|78|grapefruit
10562|88|raspberry
10562|123|bitter
10562|140|cocoa
10562|164|fruit
10563|24|gardenia
10563|27|hyacinth
10563|44|sweet
10563|162|fresh
10563|261|acetophenone
10565|24|gardenia
10565|58|leafy
10565|59|green
10565|67|musty
10565|706|rhubarb
10566|33|floral
10566|34|rose
10566|59|green
10566|388|chrysanthemum
10566|551|jasmin
10566|605|metallic
10569|179|lilac
10569|525|hawthorn
10570|105|medicinal
10570|108|smoky
10570|675|phenolic
10571|105|medicinal
10571|675|phenolic
10572|10|fennel
10572|36|anise
10572|44|sweet
10572|178|licorice
10572|749|sassafrass
10576|44|sweet
10576|77|grape
10576|161|foxy
10582|107|fishy
10582|283|ammoniacal
10587|221|rubber
10589|44|sweet
10589|214|putrid
10589|355|cadaverous
10589|467|faint
10590|36|anise
10590|37|balsam
10590|44|sweet
10590|48|melon
10590|531|herbal
10591|36|anise
10591|37|balsam
10591|81|fruity
10591|288|aniseed
10591|798|tarragon
10604|123|bitter
10803|59|green
10803|95|sulfurous
10803|165|garlic
10803|200|onion
10803|814|tropical
10836|17|oily
10836|123|bitter
10836|139|chemical
10840|105|medicinal
10840|135|camphor
10840|139|chemical
10840|629|naphthyl
10841|22|blossom
10841|33|floral
10841|44|sweet
10841|49|orange
10841|256|acacia
10841|629|naphthyl
10841|633|neroli
10856|44|sweet
10856|69|apple
10856|71|banana
10856|826|unripe plum
10875|21|spicy
10875|37|balsam
10875|44|sweet
10875|81|fruity
10875|289|anisic
10883|323|bland
10883|671|peptone
10897|95|sulfurous
10897|241|truffle
10898|54|woody
10898|68|earthy
10898|202|orris
10898|277|amber
10898|453|dry
10898|590|mahogany
10899|44|sweet
10899|54|woody
10899|96|almond
10899|118|baked
10899|128|bread
10899|487|fragrant
10900|17|oily
10900|18|fatty
10900|40|chocolate
10900|95|sulfurous
10900|107|fishy
10900|108|smoky
10900|131|burnt
10900|141|coffee
10900|217|roast
10900|711|roasted
10900|790|sulfury
10901|4|horseradish
10901|5|vegetable
10901|165|garlic
10901|200|onion
10901|213|pungent
10901|790|sulfury
10902|21|spicy
10902|695|radish
10903|21|spicy
10903|41|cinnamon
10903|45|vanilla
10903|54|woody
10903|59|green
10903|81|fruity
10903|98|nutty
10903|512|grassy
10906|37|balsam
10906|44|sweet
10906|81|fruity
10906|85|pineapple
10917|5|vegetable
10917|98|nutty
10917|141|coffee
10917|166|gasoline
10917|184|meat
10917|221|rubber
10917|410|cooked
10917|734|rubbery
10917|790|sulfury
10920|59|green
10920|67|musty
10920|104|pepper
10920|137|carrot
10920|154|earth
10920|205|pea
10920|312|bell
10920|498|galbanum
10922|56|beef
10922|217|roast
10922|516|grilled
10933|5|vegetable
10933|57|meaty
10933|98|nutty
10933|118|baked
10952|40|chocolate
10952|97|hazelnut
10952|98|nutty
10952|197|nut
10952|211|popcorn
10952|217|roast
10952|231|sulfur
10952|716|roasted peanuts
10955|39|caramel
10955|44|sweet
10955|81|fruity
10955|118|baked
10955|128|bread
10955|344|brown
10955|616|molasses
10955|788|sugar
10955|809|toffee
10955|814|tropical
10960|13|butter
10960|39|caramel
10960|96|almond
10960|98|nutty
10960|99|peanut
10960|100|walnut
10960|140|cocoa
10960|141|coffee
10960|184|meat
10960|197|nut
10960|206|peanut butter
10960|566|leather
10961|17|oily
10961|54|woody
10961|98|nutty
10961|116|amine
10961|140|cocoa
10961|340|bready
10963|141|coffee
10963|191|mold
10963|221|rubber
10963|236|tea
10963|304|barley
10963|310|beefy
10963|711|roasted
10964|98|nutty
10964|711|roasted
10965|59|green
10965|98|nutty
10965|107|fishy
10965|217|roast
10965|224|smoke
10965|332|boiled shrimp
10965|711|roasted
10968|98|nutty
10968|790|sulfury
10976|18|fatty
10976|231|sulfur
10976|411|cooked beef juice
10977|57|meaty
10977|308|beef gravey
10977|309|beef juice
10993|39|caramel
10993|52|maple
10993|96|almond
10993|132|burnt sugar
10993|229|spice
10995|112|animal
10995|158|fecal
10995|193|mothball
10995|401|civet
10995|541|indole
10995|837|very strong
11046|95|sulfurous
11048|59|green
11048|95|sulfurous
11048|165|garlic
11048|200|onion
11101|15|creamy
11101|44|sweet
11101|81|fruity
11114|40|chocolate
11114|59|green
11114|98|nutty
11114|99|peanut
11114|140|cocoa
11114|211|popcorn
11114|711|roasted
11115|54|woody
11115|108|smoky
11115|531|herbal
11115|685|powerful
11117|102|tobacco
11117|158|fecal
11117|371|castoreum
11117|401|civet
11117|566|leather
11117|812|tonka
11118|5|vegetable
11118|7|tomato
11118|59|green
11118|98|nutty
11118|219|roasted meat
11120|59|green
11120|95|sulfurous
11120|200|onion
11120|231|sulfur
11120|273|alliaceous
11120|711|roasted
11130|6|potato
11130|37|balsam
11130|39|caramel
11130|44|sweet
11130|56|beef
11130|96|almond
11130|99|peanut
11130|102|tobacco
11130|119|balsamic
11130|140|cocoa
11130|141|coffee
11131|21|spicy
11131|37|balsam
11131|41|cinnamon
11131|44|sweet
11131|45|vanilla
11131|245|warm
11132|643|odorless
11134|44|sweet
11134|54|woody
11134|98|nutty
11134|211|popcorn
11134|453|dry
11134|525|hawthorn
11134|675|phenolic
11136|231|sulfur
11136|790|sulfury
11160|2|corn
11160|95|sulfurous
11160|98|nutty
11160|156|ether
11160|385|chip
11162|2|corn
11162|14|cheese
11162|67|musty
11162|197|nut
11162|306|bean
11162|379|cereal
11162|385|chip
11162|711|roasted
11163|5|vegetable
11163|40|chocolate
11163|67|musty
11163|97|hazelnut
11163|98|nutty
11163|140|cocoa
11163|141|coffee
11163|154|earth
11165|44|sweet
11165|98|nutty
11165|140|cocoa
11168|15|creamy
11168|39|caramel
11178|17|oily
11178|75|coconut
11178|81|fruity
11179|14|cheese
11179|81|fruity
11179|164|fruit
11179|854|winey
11189|10|fennel
11189|102|tobacco
11189|108|smoky
11189|139|chemical
11189|224|smoke
11189|675|phenolic
11191|2|corn
11191|98|nutty
11191|131|burnt
11191|141|coffee
11191|711|roasted
11191|807|toasted
11196|55|bacon
11196|56|beef
11196|57|meaty
11196|139|chemical
11196|217|roast
11196|460|ethereal
11196|513|gravy
11197|96|almond
11197|123|bitter
11217|165|garlic
11217|200|onion
11217|785|strong
11218|15|creamy
11218|44|sweet
11218|812|tonka
11264|467|faint
11270|98|nutty
11270|141|coffee
11275|33|floral
11275|42|honey
11275|44|sweet
11275|140|cocoa
11275|551|jasmin
11404|3|cucumber
11404|34|rose
11404|42|honey
11404|70|apricot
11404|83|peach
11404|86|plum
11404|317|bergamot
11409|13|butter
11409|14|cheese
11409|29|jasmine
11409|70|apricot
11409|72|berry
11409|81|fruity
11409|83|peach
11409|84|pear
11409|86|plum
11409|162|fresh
11409|551|jasmin
11409|583|logenberry
11410|59|green
11410|69|apple
11410|81|fruity
11410|162|fresh
11410|249|wine
11410|350|buttery
11410|605|metallic
11411|59|green
11411|81|fruity
11411|84|pear
11411|85|pineapple
11411|164|fruit
11411|212|prune
11411|512|grassy
11411|814|tropical
11411|848|waxy
11411|854|winey
11412|18|fatty
11412|33|floral
11412|37|balsam
11412|59|green
11412|162|fresh
11412|176|leaf
11412|651|orchid
11413|44|sweet
11413|59|green
11413|119|balsamic
11413|848|waxy
11415|33|floral
11415|44|sweet
11415|54|woody
11415|59|green
11415|531|herbal
11415|684|powdery
11420|21|spicy
11420|37|balsam
11420|41|cinnamon
11420|44|sweet
11420|123|bitter
11420|784|storax
11432|98|nutty
11475|229|spice
11480|123|bitter
11499|58|leafy
11499|59|green
11499|81|fruity
11499|93|alcohol
11499|104|pepper
11499|164|fruit
11499|176|leaf
11499|249|wine
11500|58|leafy
11500|59|green
11504|5|vegetable
11504|59|green
11504|213|pungent
11523|34|rose
11523|44|sweet
11523|277|amber
11523|856|ylang
11535|5|vegetable
11535|7|tomato
11535|59|green
11535|343|brothy
11535|410|cooked
11535|499|gassy
11535|817|turnup
11611|17|oily
11611|18|fatty
11611|81|fruity
11611|400|citrus peel
11611|848|waxy
11614|21|spicy
11614|44|sweet
11614|66|mushroom
11614|68|earthy
11614|150|crushed bug
11614|197|nut
11614|328|blueberry
11614|526|hay
11614|531|herbal
11616|5|vegetable
11616|59|green
11619|39|caramel
11619|44|sweet
11619|52|maple
11619|81|fruity
11619|229|spice
11621|21|spicy
11621|57|meaty
11621|95|sulfurous
11621|165|garlic
11621|200|onion
11621|790|sulfury
11623|59|green
11623|81|fruity
11625|200|onion
11625|336|bouillon
11625|383|chicken
11625|561|lamb
11625|682|pork
11625|751|savory
11633|2|corn
11633|6|potato
11633|98|nutty
11633|128|bread
11633|211|popcorn
11633|217|roast
11633|385|chip
11633|794|taco
11633|807|toasted
11634|59|green
11634|81|fruity
11634|123|bitter
11654|18|fatty
11654|50|citrus
11663|81|fruity
11663|154|earth
11663|195|must
11663|249|wine
11663|610|mild
11664|123|bitter
11666|123|bitter
11669|22|blossom
11669|33|floral
11669|44|sweet
11669|60|wintergreen
11669|77|grape
11669|648|orange blossom
11675|21|spicy
11675|33|floral
11675|36|anise
11675|44|sweet
11675|54|woody
11675|229|spice
11675|245|warm
11675|749|sassafrass
11676|18|fatty
11676|35|violet
11676|59|green
11676|98|nutty
11676|107|fishy
11676|157|fat
11676|176|leaf
11676|246|wax
11679|39|caramel
11679|44|sweet
11679|643|odorless
11681|72|berry
11681|79|jam
11681|88|raspberry
11681|328|blueberry
11682|18|fatty
11682|774|slightly waxy
11685|34|rose
11685|44|sweet
11685|74|cherry
11685|81|fruity
11685|88|raspberry
11685|255|absolute
11685|369|cassie
11685|452|dried raspberry
11707|54|woody
11707|622|musk
11709|59|green
11709|69|apple
11709|71|banana
11709|81|fruity
11709|85|pineapple
11710|5|vegetable
11710|81|fruity
11710|83|peach
11710|117|apple peel
11710|162|fresh
11710|430|cut grass
11710|531|herbal
11711|44|sweet
11711|59|green
11711|69|apple
11711|81|fruity
11711|110|soapy
11711|117|apple peel
11711|848|waxy
11773|101|camphoraceous
11776|7|tomato
11776|57|meaty
11776|95|sulfurous
11776|128|bread
11776|342|broth
11776|456|egg
11776|790|sulfury
11776|807|toasted
11797|34|rose
11797|54|woody
11797|59|green
11797|69|apple
11797|78|grapefruit
11797|162|fresh
11797|190|mint
11797|317|bergamot
11802|13|butter
11802|15|creamy
11802|18|fatty
11802|44|sweet
11802|149|cream
11802|350|buttery
11802|434|dairy
11802|613|milky
11803|114|alkane
11803|848|waxy
11811|15|creamy
11811|44|sweet
11811|213|pungent
11811|350|buttery
11812|123|bitter
11814|44|sweet
11814|81|fruity
11814|613|milky
11816|15|creamy
11816|75|coconut
11816|83|peach
11816|551|jasmin
11816|848|waxy
11817|123|bitter
11831|123|bitter
11834|15|creamy
11834|18|fatty
11834|28|iris
11834|33|floral
11834|49|orange
11834|59|green
11834|81|fruity
11834|162|fresh
11834|202|orris
11834|848|waxy
11835|59|green
11835|81|fruity
11835|167|grass
11835|499|gassy
11835|685|powerful
11838|9|clove
11838|27|hyacinth
11838|37|balsam
11838|40|chocolate
11838|41|cinnamon
11838|42|honey
11838|59|green
11838|89|strawberry
11838|162|fresh
11838|176|leaf
11838|415|cortex
11838|484|foliage
11838|784|storax
11843|114|alkane
11846|33|floral
11846|44|sweet
11846|72|berry
11846|79|jam
11846|88|raspberry
11846|709|ripe
11847|44|sweet
11847|54|woody
11857|67|musty
11857|68|earthy
11857|102|tobacco
11857|221|rubber
11857|600|medical
11859|123|bitter
11859|643|odorless
11863|38|butterscotch
11863|39|caramel
11863|44|sweet
11863|359|candy
11865|1|celery
11865|531|herbal
11869|123|bitter
11871|323|bland
11880|44|sweet
11880|59|green
11880|69|apple
11880|81|fruity
11880|86|plum
11880|223|sharp
11881|165|garlic
11881|668|penetrating
11881|702|repulsive
11888|44|sweet
11888|45|vanilla
11888|54|woody
11888|105|medicinal
11888|108|smoky
11888|186|medicine
11888|224|smoke
11888|229|spice
11888|675|phenolic
11889|165|garlic
11889|166|gasoline
11889|231|sulfur
11889|440|decomposing cabbage
11900|123|bitter
11901|15|creamy
11901|20|coumarin
11901|37|balsam
11901|44|sweet
11901|45|vanilla
11901|74|cherry
11901|81|fruity
11901|86|plum
11901|96|almond
11901|684|powdery
11901|812|tonka
11907|123|bitter
11908|44|sweet
11908|182|mandarin
11908|673|petitgrain
11908|776|soft
11909|133|cabbage
11909|695|radish
11916|44|sweet
11916|45|vanilla
11916|96|almond
11916|123|bitter
11916|261|acetophenone
11916|519|guaiacol
11916|525|hawthorn
11916|684|powdery
11917|643|odorless
11928|213|pungent
11930|59|green
11930|81|fruity
11930|112|animal
11930|223|sharp
11930|262|acidic
11930|381|cheesy
11930|791|sweaty
11932|467|faint
11932|660|parsley
11933|13|butter
11933|15|creamy
11933|17|oily
11933|39|caramel
11933|44|sweet
11933|213|pungent
11933|785|strong
11934|81|fruity
11935|160|flower
11935|229|spice
11937|15|creamy
11937|81|fruity
11937|164|fruit
11937|200|onion
11937|350|buttery
11941|44|sweet
11941|59|green
11941|635|new mown hay
11941|812|tonka
11947|17|oily
11947|81|fruity
11947|107|fishy
11947|159|fish
11947|215|rancid
11947|791|sweaty
11950|33|floral
11950|44|sweet
11950|110|soapy
11950|176|leaf
11950|404|clean
11950|848|waxy
11955|114|alkane
11995|45|vanilla
11995|67|musty
11995|135|camphor
11995|610|mild
11995|675|phenolic
11996|18|fatty
11996|59|green
12000|17|oily
12000|41|cinnamon
12000|44|sweet
12000|54|woody
12000|204|paper
12000|368|cassia
12003|23|carnation
12003|29|jasmine
12003|33|floral
12003|34|rose
12003|37|balsam
12003|41|cinnamon
12003|42|honey
12003|44|sweet
12003|72|berry
12003|96|almond
12003|368|cassia
12003|392|cinnamyl
12004|37|balsam
12004|41|cinnamon
12004|44|sweet
12004|74|cherry
12004|89|strawberry
12005|21|spicy
12005|37|balsam
12005|41|cinnamon
12005|42|honey
12005|44|sweet
12005|72|berry
12005|81|fruity
12005|86|plum
12005|160|flower
12005|684|powdery
12006|123|bitter
12006|323|bland
12008|643|odorless
12011|29|jasmine
12011|33|floral
12011|42|honey
12011|107|fishy
12011|112|animal
12011|131|burnt
12011|158|fecal
12011|193|mothball
12011|619|moth ball
12011|628|naphthelene
12014|33|floral
12014|44|sweet
12014|59|green
12014|81|fruity
12015|40|chocolate
12015|67|musty
12015|69|apple
12015|70|apricot
12015|76|cranberry
12015|77|grape
12015|81|fruity
12015|83|peach
12015|84|pear
12015|164|fruit
12015|249|wine
12015|410|cooked
12015|610|mild
12015|856|ylang
12021|44|sweet
12021|54|woody
12021|102|tobacco
12021|140|cocoa
12021|245|warm
12021|531|herbal
12029|17|oily
12029|33|floral
12029|81|fruity
12029|249|wine
12030|18|fatty
12030|19|sour
12030|50|citrus
12030|157|fat
12030|215|rancid
12030|823|unpleasant
12034|67|musty
12034|98|nutty
12034|123|bitter
12034|269|alcoholic
12034|460|ethereal
12037|17|oily
12037|68|earthy
12037|172|herb
12037|531|herbal
12040|59|green
12040|95|sulfurous
12040|165|garlic
12040|200|onion
12041|42|honey
12041|213|pungent
12041|393|cistus
12041|559|labdanum
12041|805|thujone
12043|3|cucumber
12043|18|fatty
12043|35|violet
12043|59|green
12043|176|leaf
12043|246|wax
12043|453|dry
12044|44|sweet
12044|213|pungent
12044|362|caramellic
12044|460|ethereal
12054|213|pungent
12054|294|aromatic
12055|37|balsam
12055|41|cinnamon
12055|42|honey
12055|44|sweet
12055|784|storax
12057|41|cinnamon
12057|368|cassia
12057|426|cumin
12057|441|deep
12057|637|nitrile
12058|44|sweet
12058|45|vanilla
12058|467|faint
12058|829|vanillin
12061|98|nutty
12063|96|almond
12063|123|bitter
12063|453|dry
12063|600|medical
12065|13|butter
12065|14|cheese
12065|164|fruit
12065|215|rancid
12065|223|sharp
12065|232|sweat
12065|258|acetic
12085|69|apple
12085|71|banana
12085|81|fruity
12085|85|pineapple
12085|142|cognac
12085|164|fruit
12085|553|juicy
12086|65|whiskey
12086|68|earthy
12086|93|alcohol
12086|98|nutty
12086|140|cocoa
12086|213|pungent
12086|226|solvent
12086|249|wine
12087|44|sweet
12087|69|apple
12087|71|banana
12087|81|fruity
12087|85|pineapple
12087|156|ether
12087|164|fruit
12093|13|butter
12093|14|cheese
12093|36|anise
12093|93|alcohol
12093|166|gasoline
12093|460|ethereal
12093|675|phenolic
12100|200|onion
12100|506|glue
12109|26|hawthorne
12109|44|sweet
12109|96|almond
12109|123|bitter
12109|139|chemical
12109|160|flower
12109|195|must
12109|213|pungent
12109|256|acacia
12109|525|hawthorn
12109|614|mimosa
12110|81|fruity
12110|200|onion
12110|249|wine
12110|711|roasted
12113|59|green
12113|165|garlic
12113|200|onion
12113|273|alliaceous
12117|3|cucumber
12117|14|cheese
12117|15|creamy
12117|49|orange
12117|50|citrus
12117|59|green
12117|81|fruity
12117|848|waxy
12126|643|odorless
12140|31|lily
12140|33|floral
12140|50|citrus
12140|59|green
12140|110|soapy
12140|157|fat
12140|271|aldehydic
12140|848|waxy
12152|123|bitter
12155|33|floral
12155|34|rose
12155|42|honey
12155|123|bitter
12155|179|lilac
12155|229|spice
12155|725|rose dried
12155|726|rose flower
12155|729|rose water
12156|33|floral
12156|34|rose
12156|42|honey
12156|44|sweet
12156|81|fruity
12156|102|tobacco
12156|814|tropical
12157|33|floral
12157|34|rose
12157|37|balsam
12157|42|honey
12157|776|soft
12160|33|floral
12160|44|sweet
12160|46|lemon
12160|59|green
12160|66|mushroom
12160|81|fruity
12160|123|bitter
12160|162|fresh
12160|167|grass
12160|531|herbal
12167|17|oily
12167|140|cocoa
12167|429|custard
12167|610|mild
12167|613|milky
12169|95|sulfurous
12169|262|acidic
12169|610|mild
12174|9|clove
12174|21|spicy
12174|41|cinnamon
12174|42|honey
12174|44|sweet
12174|54|woody
12176|123|bitter
12176|643|odorless
12188|18|fatty
12188|162|fresh
12191|21|spicy
12191|27|hyacinth
12191|36|anise
12191|37|balsam
12191|41|cinnamon
12191|44|sweet
12191|164|fruit
12191|392|cinnamyl
12191|609|mignonette
12192|283|ammoniacal
12196|123|bitter
12196|643|odorless
12199|165|garlic
12199|200|onion
12199|273|alliaceous
12199|605|metallic
12200|1|celery
12200|36|anise
12200|37|balsam
12200|44|sweet
12200|60|wintergreen
12200|67|musty
12200|71|banana
12200|72|berry
12200|74|cherry
12200|76|cranberry
12200|77|grape
12200|81|fruity
12200|86|plum
12200|88|raspberry
12200|89|strawberry
12200|103|minty
12200|123|bitter
12200|134|camomile
12200|160|flower
12200|164|fruit
12200|453|dry
12201|33|floral
12201|44|sweet
12201|60|wintergreen
12201|96|almond
12201|172|herb
12201|177|lettuce
12201|212|prune
12201|358|cananga
12201|675|phenolic
12202|4|horseradish
12202|17|oily
12202|105|medicinal
12202|455|dusty
12202|610|mild
12202|846|watercress
12204|21|spicy
12204|33|floral
12204|44|sweet
12204|289|anisic
12213|81|fruity
12213|94|plastic
